靡ㄩ絏,虏嘿,るら,Μ絃基(じ)
COID,Name,MDATE,CLOSE
00915  ,惩膀纔匡蔼30,20251113,    21.6116
00929  ,確地芖м纔,20251113,    17.9095
0050   ,じ芖50   ,20251114,    60.8413
1301   ,鹅         ,20251114,    42.5500
6505   ,鹅て       ,20251114,    53.2000
1326   ,て         ,20251114,    34.0000
1303   ,玭ㄈ         ,20251114,    55.6000
1216   ,参         ,20251114,    75.2000
2912   ,参禬       ,20251114,   235.5000
9907   ,参龟       ,20251114,    18.5000
2855   ,参靡       ,20251114,    24.7500
1232   ,参痲       ,20251114,   143.5000
2317   ,翬         ,20251114,   241.0000
2354   ,翬非         ,20251114,    66.8000
3413   ,ㄊ供         ,20251114,   304.0000
6451   ,癟-KY      ,20251114,   147.5000
2330   ,縩筿       ,20251114,  1420.5977
3443   ,承種         ,20251114,  1880.0000
5347   ,         ,20251114,    90.6000
3374   ,弘         ,20251114,   137.0000
1560   ,い         ,20251114,   313.0000
2303   ,羛筿         ,20251114,    44.1500
2329   ,地         ,20251114,    49.4000
2379   ,风琑         ,20251114,   503.0000
2363   ,参         ,20251114,    50.2000
2449   ,ㄊじ筿     ,20251114,   208.5000
2454   ,羛祇       ,20251114,  1206.6103
2451   ,承ǎ         ,20251114,   196.0000
0051   ,じい100  ,20251114,    88.5352
0052   ,碔üм     ,20251114,    35.4970
0053   ,じ筿     ,20251114,   132.9143
00915  ,惩膀纔匡蔼30,20251114,    21.4372
00929  ,確地芖м纔,20251114,    17.6464
0050   ,じ芖50   ,20251117,    61.0385
1301   ,鹅         ,20251117,    43.1000
6505   ,鹅て       ,20251117,    54.9000
1326   ,て         ,20251117,    34.0000
1303   ,玭ㄈ         ,20251117,    56.5000
1216   ,参         ,20251117,    75.1000
2912   ,参禬       ,20251117,   237.0000
9907   ,参龟       ,20251117,    18.6500
2855   ,参靡       ,20251117,    24.5500
1232   ,参痲       ,20251117,   143.5000
2317   ,翬         ,20251117,   236.0000
2354   ,翬非         ,20251117,    66.4000
3413   ,ㄊ供         ,20251117,   303.0000
6451   ,癟-KY      ,20251117,   147.0000
2330   ,縩筿       ,20251117,  1435.4991
3443   ,承種         ,20251117,  1940.0000
5347   ,         ,20251117,    90.5000
3374   ,弘         ,20251117,   135.5000
1560   ,い         ,20251117,   313.0000
2303   ,羛筿         ,20251117,    43.8500
2329   ,地         ,20251117,    52.4000
2379   ,风琑         ,20251117,   497.5000
2363   ,参         ,20251117,    49.0000
2449   ,ㄊじ筿     ,20251117,   213.5000
2454   ,羛祇       ,20251117,  1206.6103
2451   ,承ǎ         ,20251117,   199.0000
0051   ,じい100  ,20251117,    87.9066
0052   ,碔üм     ,20251117,    35.5684
0053   ,じ筿     ,20251117,   133.3055
00915  ,惩膀纔匡蔼30,20251117,    21.2338
00929  ,確地芖м纔,20251117,    17.4808
0050   ,じ芖50   ,20251118,    59.6087
1301   ,鹅         ,20251118,    41.5000
6505   ,鹅て       ,20251118,    54.1000
1326   ,て         ,20251118,    32.9000
1303   ,玭ㄈ         ,20251118,    57.3000
1216   ,参         ,20251118,    75.0000
2912   ,参禬       ,20251118,   236.5000
9907   ,参龟       ,20251118,    17.9000
2855   ,参靡       ,20251118,    23.8500
1232   ,参痲       ,20251118,   143.0000
2317   ,翬         ,20251118,   230.0000
2354   ,翬非         ,20251118,    64.4000
3413   ,ㄊ供         ,20251118,   292.5000
6451   ,癟-KY      ,20251118,   140.5000
2330   ,縩筿       ,20251118,  1395.7621
3443   ,承種         ,20251118,  1870.0000
5347   ,         ,20251118,    89.6000
3374   ,弘         ,20251118,   129.5000
1560   ,い         ,20251118,   298.0000
2303   ,羛筿         ,20251118,    44.2000
2329   ,地         ,20251118,    50.7000
2379   ,风琑         ,20251118,   493.5000
2363   ,参         ,20251118,    47.6000
2449   ,ㄊじ筿     ,20251118,   198.0000
2454   ,羛祇       ,20251118,  1147.7513
2451   ,承ǎ         ,20251118,   200.0000
0051   ,じい100  ,20251118,    85.7307
0052   ,碔üм     ,20251118,    35.0399
0053   ,じ筿     ,20251118,   129.7846
00915  ,惩膀纔匡蔼30,20251118,    20.9916
00929  ,確地芖м纔,20251118,    17.0812
0050   ,じ芖50   ,20251119,    59.2142
1301   ,鹅         ,20251119,    40.0500
6505   ,鹅て       ,20251119,    53.5000
1326   ,て         ,20251119,    31.7000
1303   ,玭ㄈ         ,20251119,    53.8000
1216   ,参         ,20251119,    74.8000
2912   ,参禬       ,20251119,   236.0000
9907   ,参龟       ,20251119,    17.8000
2855   ,参靡       ,20251119,    23.8000
1232   ,参痲       ,20251119,   143.0000
2317   ,翬         ,20251119,   229.0000
2354   ,翬非         ,20251119,    64.2000
3413   ,ㄊ供         ,20251119,   288.0000
6451   ,癟-KY      ,20251119,   135.5000
2330   ,縩筿       ,20251119,  1385.8279
3443   ,承種         ,20251119,  1900.0000
5347   ,         ,20251119,    88.0000
3374   ,弘         ,20251119,   131.5000
1560   ,い         ,20251119,   297.0000
2303   ,羛筿         ,20251119,    44.3500
2329   ,地         ,20251119,    47.5500
2379   ,风琑         ,20251119,   488.5000
2363   ,参         ,20251119,    46.7000
2449   ,ㄊじ筿     ,20251119,   196.5000
2454   ,羛祇       ,20251119,  1137.9414
2451   ,承ǎ         ,20251119,   204.5000
0051   ,じい100  ,20251119,    85.5373
0052   ,碔üм     ,20251119,    35.0399
0053   ,じ筿     ,20251119,   128.7087
00915  ,惩膀纔匡蔼30,20251119,    20.9238
00929  ,確地芖м纔,20251119,    17.0029
0050   ,じ芖50   ,20251120,    61.0385
1301   ,鹅         ,20251120,    41.3000
6505   ,鹅て       ,20251120,    56.2000
1326   ,て         ,20251120,    33.1000
1303   ,玭ㄈ         ,20251120,    56.6000
1216   ,参         ,20251120,    75.0000
2912   ,参禬       ,20251120,   234.0000
9907   ,参龟       ,20251120,    18.1500
2855   ,参靡       ,20251120,    24.5000
1232   ,参痲       ,20251120,   143.5000
2317   ,翬         ,20251120,   236.5000
2354   ,翬非         ,20251120,    66.5000
3413   ,ㄊ供         ,20251120,   296.0000
6451   ,癟-KY      ,20251120,   140.5000
2330   ,縩筿       ,20251120,  1445.4334
3443   ,承種         ,20251120,  1965.0000
5347   ,         ,20251120,    89.8000
3374   ,弘         ,20251120,   134.5000
1560   ,い         ,20251120,   310.0000
2303   ,羛筿         ,20251120,    44.6500
2329   ,地         ,20251120,    48.6500
2379   ,风琑         ,20251120,   496.5000
2363   ,参         ,20251120,    47.9500
2449   ,ㄊじ筿     ,20251120,   211.5000
2454   ,羛祇       ,20251120,  1162.4660
2451   ,承ǎ         ,20251120,   202.0000
0051   ,じい100  ,20251120,    88.1000
0052   ,碔üм     ,20251120,    35.0399
0053   ,じ筿     ,20251120,   133.5500
00915  ,惩膀纔匡蔼30,20251120,    21.1853
00929  ,確地芖м纔,20251120,    17.3065
0050   ,じ芖50   ,20251121,    59.0170
1301   ,鹅         ,20251121,    40.0000
6505   ,鹅て       ,20251121,    53.0000
1326   ,て         ,20251121,    31.9000
1303   ,玭ㄈ         ,20251121,    52.5000
1216   ,参         ,20251121,    74.8000
2912   ,参禬       ,20251121,   233.0000
9907   ,参龟       ,20251121,    18.1000
2855   ,参靡       ,20251121,    24.1500
1232   ,参痲       ,20251121,   144.0000
2317   ,翬         ,20251121,   225.0000
2354   ,翬非         ,20251121,    64.1000
3413   ,ㄊ供         ,20251121,   282.5000
6451   ,癟-KY      ,20251121,   133.5000
2330   ,縩筿       ,20251121,  1375.8936
3443   ,承種         ,20251121,  1850.0000
5347   ,         ,20251121,    88.6000
3374   ,弘         ,20251121,   130.0000
1560   ,い         ,20251121,   299.0000
2303   ,羛筿         ,20251121,    45.0000
2329   ,地         ,20251121,    46.4500
2379   ,风琑         ,20251121,   498.0000
2363   ,参         ,20251121,    46.4000
2449   ,ㄊじ筿     ,20251121,   204.5000
2454   ,羛祇       ,20251121,  1123.2267
2451   ,承ǎ         ,20251121,   186.5000
0051   ,じい100  ,20251121,    85.3500
0052   ,碔üм     ,20251121,    35.0399
0053   ,じ筿     ,20251121,   127.7000
00915  ,惩膀纔匡蔼30,20251121,    21.0400
00929  ,確地芖м纔,20251121,    16.9735
0050   ,じ芖50   ,20251124,    58.7212
1301   ,鹅         ,20251124,    40.5000
6505   ,鹅て       ,20251124,    55.5000
1326   ,て         ,20251124,    31.9500
1303   ,玭ㄈ         ,20251124,    54.8000
1216   ,参         ,20251124,    74.9000
2912   ,参禬       ,20251124,   231.0000
9907   ,参龟       ,20251124,    18.1500
2855   ,参靡       ,20251124,    24.0500
1232   ,参痲       ,20251124,   145.5000
2317   ,翬         ,20251124,   220.0000
2354   ,翬非         ,20251124,    63.0000
3413   ,ㄊ供         ,20251124,   287.0000
6451   ,癟-KY      ,20251124,   140.5000
2330   ,縩筿       ,20251124,  1365.9594
3443   ,承種         ,20251124,  1980.0000
5347   ,         ,20251124,    88.0000
3374   ,弘         ,20251124,   129.5000
1560   ,い         ,20251124,   306.0000
2303   ,羛筿         ,20251124,    46.5500
2329   ,地         ,20251124,    46.5000
2379   ,风琑         ,20251124,   508.0000
2363   ,参         ,20251124,    47.1000
2449   ,ㄊじ筿     ,20251124,   203.5000
2454   ,羛祇       ,20251124,  1128.1316
2451   ,承ǎ         ,20251124,   186.5000
0051   ,じい100  ,20251124,    85.7500
0052   ,碔üм     ,20251124,    35.0399
0053   ,じ筿     ,20251124,   127.8500
00915  ,惩膀纔匡蔼30,20251124,    21.2435
00929  ,確地芖м纔,20251124,    16.9931
0050   ,じ芖50   ,20251125,    59.5100
1301   ,鹅         ,20251125,    38.9000
6505   ,鹅て       ,20251125,    52.1000
1326   ,て         ,20251125,    30.8500
1303   ,玭ㄈ         ,20251125,    52.4000
1216   ,参         ,20251125,    74.9000
2912   ,参禬       ,20251125,   234.5000
9907   ,参龟       ,20251125,    18.2500
2855   ,参靡       ,20251125,    24.1000
1232   ,参痲       ,20251125,   144.5000
2317   ,翬         ,20251125,   219.0000
2354   ,翬非         ,20251125,    63.1000
3413   ,ㄊ供         ,20251125,   293.0000
6451   ,癟-KY      ,20251125,   143.0000
2330   ,縩筿       ,20251125,  1405.6964
3443   ,承種         ,20251125,  2175.0000
5347   ,         ,20251125,    90.1000
3374   ,弘         ,20251125,   132.0000
1560   ,い         ,20251125,   309.5000
2303   ,羛筿         ,20251125,    45.1000
2329   ,地         ,20251125,    48.3000
2379   ,风琑         ,20251125,   511.0000
2363   ,参         ,20251125,    47.9500
2449   ,ㄊじ筿     ,20251125,   205.0000
2454   ,羛祇       ,20251125,  1162.4660
2451   ,承ǎ         ,20251125,   189.0000
0051   ,じい100  ,20251125,    87.3000
0052   ,碔üм     ,20251125,    35.0399
0053   ,じ筿     ,20251125,   129.8000
00915  ,惩膀纔匡蔼30,20251125,    21.2144
00929  ,確地芖м纔,20251125,    17.1302
0050   ,じ芖50   ,20251126,    60.4961
1301   ,鹅         ,20251126,    39.5000
6505   ,鹅て       ,20251126,    50.2000
1326   ,て         ,20251126,    31.6000
1303   ,玭ㄈ         ,20251126,    51.1000
1216   ,参         ,20251126,    75.2000
2912   ,参禬       ,20251126,   236.0000
9907   ,参龟       ,20251126,    18.5000
2855   ,参靡       ,20251126,    24.5000
1232   ,参痲       ,20251126,   144.0000
2317   ,翬         ,20251126,   227.0000
2354   ,翬非         ,20251126,    64.4000
3413   ,ㄊ供         ,20251126,   298.5000
6451   ,癟-KY      ,20251126,   150.0000
2330   ,縩筿       ,20251126,  1430.5320
3443   ,承種         ,20251126,  2170.0000
5347   ,         ,20251126,    90.2000
3374   ,弘         ,20251126,   137.0000
1560   ,い         ,20251126,   318.5000
2303   ,羛筿         ,20251126,    45.4500
2329   ,地         ,20251126,    46.3500
2379   ,风琑         ,20251126,   521.0000
2363   ,参         ,20251126,    48.3000
2449   ,ㄊじ筿     ,20251126,   212.0000
2454   ,羛祇       ,20251126,  1275.2792
2451   ,承ǎ         ,20251126,   183.0000
0051   ,じい100  ,20251126,    87.7500
0052   ,碔üм     ,20251126,    35.3500
0053   ,じ筿     ,20251126,   131.3000
00915  ,惩膀纔匡蔼30,20251126,    21.3403
00929  ,確地芖м纔,20251126,    17.2575
0050   ,じ芖50   ,20251127,    61.0385
1301   ,鹅         ,20251127,    41.5500
6505   ,鹅て       ,20251127,    52.0000
1326   ,て         ,20251127,    33.1500
1303   ,玭ㄈ         ,20251127,    56.2000
1216   ,参         ,20251127,    76.6000
2912   ,参禬       ,20251127,   239.0000
9907   ,参龟       ,20251127,    18.5500
2855   ,参靡       ,20251127,    24.7500
1232   ,参痲       ,20251127,   144.0000
2317   ,翬         ,20251127,   231.0000
2354   ,翬非         ,20251127,    64.9000
3413   ,ㄊ供         ,20251127,   298.5000
6451   ,癟-KY      ,20251127,   154.5000
2330   ,縩筿       ,20251127,  1425.5649
3443   ,承種         ,20251127,  2135.0000
5347   ,         ,20251127,    91.1000
3374   ,弘         ,20251127,   138.0000
1560   ,い         ,20251127,   318.5000
2303   ,羛筿         ,20251127,    45.9500
2329   ,地         ,20251127,    47.0000
2379   ,风琑         ,20251127,   521.0000
2363   ,参         ,20251127,    48.7500
2449   ,ㄊじ筿     ,20251127,   222.0000
2454   ,羛祇       ,20251127,  1314.5186
2451   ,承ǎ         ,20251127,   192.0000
0051   ,じい100  ,20251127,    89.3500
0052   ,碔üм     ,20251127,    35.6800
0053   ,じ筿     ,20251127,   133.1000
00915  ,惩膀纔匡蔼30,20251127,    21.4953
00929  ,確地芖м纔,20251127,    17.3848
0050   ,じ芖50   ,20251128,    61.4822
1301   ,鹅         ,20251128,    41.6500
6505   ,鹅て       ,20251128,    52.3000
